"mahalle_id","il","ilce","mahalle","siparis_sayisi","ort_teslim_suresi","toplam_kar","ort_kar","ort_sepet_tutari","ort_revenue","toplam_revenue","nufus","agirlikli_ses_skoru","geometry"
246,"Bursa","Nilüfer","Dumlupınar","2483","16.93","294967.19","118.79","354.43","328.12","814719.35","28594","8.45","0106000020E610000001000000010300000001000000D600000075F663CDA7D43C40A72C5CB98B1D44402C70898EAAD43C4030C3B9658B1D444039AF98AEB3D43C40E2B68D718B1D4440FEC197F4BDD43C40182ABD3E8C1D44400010039F17D53C40E9BC6304961D44403099CF5E22D53C4083328D26971D4440271FD4A834D53C4048A0C917971D4440C54310CE44D53C40541C286C961D4440F869A2F055D53C409C3D0AB6951D444040CD1CD476D53C4096AEE453951D4440FA213EC980D53C40CBEB6FA6951D4440EC1BF3959BD53C4030D07B84961D4440BEE1BA39C7D53C406BC2AC06971D44409CFA1FE4E5D53C402AA1C395961D444025B7A2A4F2D53C408A99D8D7951D4440CFF1973703D63C4060479008951D4440252068FD14D63C40FC4685FB921D4440B345B1600BD63C407AD35F75851D44408B54185B08D63C40F998B44E811D444067546C0E08D63C40F43358E5801D4440D8ED16F507D63C40190734647E1D4440CDAD948E07D63C40B9B1133D741D44407F3A16C207D63C403C17256C681D4440DE7061D507D63C40C15B7BFA631D4440FD0957D505D63C409A5DB53A521D4440F6F69D1507D63C405CAD34A54C1D44401FF2B7B908D63C4097323695411D4440CC47EFA708D63C409F20B1DD3D1D4440B4D70E8808D63C40DE94B03E371D4440C610A56208D63C40065307582F1D444061ABA16008D63C404131CB012F1D44404F6EC25A08D63C408FA7E5072E1D4440B47BEA3F08D63C40D9708199291D444067827E3208D63C400379B815291D44406ED55C0B06D63C4074A97C951D1D4440C930178602D63C40EAD55B5E141D4440CAB061B800D63C40781993380A1D44408993C17200D63C40CC038163091D44403D8C2000FED53C4029166CE1011D444032FAFAEFFBD53C402C6BD58DFB1C4440042EFAD026D63C402619390BFB1C4440C9B0692949D63C4003A65F64FA1C44405C43803E57D63C402158B859FA1C444071C19D34A2D63C40047E85B3F81C44400F49A95BA8D63C4010C1A353F81C44402487C246DDD63C403A8312A8F61C44403E9FF9831ED73C40B7E67561F71C4440F412E7D122D73C4040DD4081F71C4440DA8B0D8233D73C40B741EDB7F61C4440612BF4034FD73C40CADB325CF41C44400635D7C45DD73C40E93F31D3F21C44405F72CC478CD73C40683A7D35EE1C4440C23CD8209BD73C40B70B0F92EC1C4440CEBB56E7BDD73C40CAC295BBE81C4440F58BE974E6D73C40567DAEB6E21C4440402AEE0DF8D73C405281936DE01C4440C74D89FBFAD73C4087435F0FE01C4440EBCC56C11CD83C40F5B4CBD0DB1C44403DBBF8B21FD83C40EF98D3C8DB1C444037FCD1E420D83C408A8762B8DB1C4440C5085D9922D83C40D10CFBA0DB1C4440885273A024D83C4084672185DB1C44400AB58DDC26D83C403C9D6D66DB1C44409657951A2DD83C4043DB9C10DB1C44406B9F4CAB3AD83C40844B2256DA1C4440EAD1D01642D83C40615E36F0D91C44409836B96B4BD83C40FC57F36FD91C4440664007A74FD83C40A3CEBB35D91C4440CAC363BB52D83C408573916BD81C4440459DFBA356D83C402DEDF56AD71C444015C5CCBA56D83C401BB01665D71C4440ACA567175FD83C40A55B2340D51C44404F04501065D83C40E7F80DB8D31C44408A0E379666D83C400B7EFA53D31C44402C6D8A2A70D83C40EE7851C3D01C44403CEAF9E472D83C4048964008D01C4440161A253B78D83C40F62AF01DCE1C44402AEA27F796D83C408A5FA915C31C4440266859189ED83C4038CD2B6CC01C444018C5BCD8C5D83C4058AB975BB11C4440A388F30DD8D83C405620E5EDA91C44405557F43DD9D83C40D9D7D371A91C4440BBE7A7D5E3D83C402E9CD633A51C444053BA0DCDE9D83C40CA9339D0A21C4440E1764FBBEBD83C402470560AA21C44406B690B5BF5D83C405069AB2F9E1C4440581E628BF6D83C405679C8B59D1C4440FD6683C8F9D83C403912C3699C1C44404D59D98000D93C40C9B6E3B8991C44408A462D8320D93C405364A5308C1C4440646A5C493CD93C40555A14B07C1C44409B8DB6A650D93C409901DB7F6C1C44400D631C6D66D93C40FC666A2B591C4440B1BDBB3A6CD93C4058A12F5A531C44406A085C9177D93C40D96A62C34B1C4440D306712F7AD93C4034F9247F491C4440DDBB1F1A8AD93C408EC625B73B1C444019FA2F29A1D93C40A82C75562C1C444056D31653C0D93C4092C17A711C1C44406EA364E6C0D93C4033BCDDBB1B1C444028175BEFD4D93C405821A30B031C444098D8DF86D6D93C40C4486915011C44409851EA9AE2D93C403C6902C1F31B44402FF005FBE9D93C4088D2C543EB1B4440DA6F717DEDD93C40148C314DE41B444004347460F7D93C408882D736DE1B444026414D6706DA3C40C443B514D21B4440ECA9CDE60EDA3C408D13788AC91B4440C3DAB51026DA3C406EA51983B51B4440CFED0CF030DA3C40CC6B99CAAA1B44408C56C58634DA3C40B66F285BA81B44403DA6A43D14DA3C4081AF4B01A71B44405ABE0DB596D93C40BFAE2EC0A11B4440D5D6E3198FD93C40CB9DBA6EA11B4440DCDFB09F8BD93C40CB589F38A11B44407998729559D93C402C30BF2E9E1B444015B3B9C557D93C40321EA5129E1B4440BC62802305D93C40DB78030E991B44408940583ADDD83C404E1B82A1961B444048C9A302C4D83C4090B86C19951B44408316333EA3D83C406D90E61B931B44408E41612F98D83C40CD9F0470921B4440E8B62B9197D83C409D045F66921B4440E11DE8BA53D83C409F1BFDDC8E1B44400947569F27D83C400B3B31908C1B4440A2F632BC1FD83C40954FEA268C1B4440DFEB7B3FFBD73C400769DF3F8A1B4440BFADC3EAF2D73C4042309AD7891B44405466736AA1D73C40BCB376DB851B44406E1737C179D73C401C25F1EA831B44402869173677D73C40ABDB8FCA831B4440F9D7F2CAF5D63C40EABE735A7D1B44401CE392FCEBD63C40D8B68BDD7C1B4440750CC0EDA6D63C40C20D006E791B4440E74C5E8D81D63C406E2312437A1B44406E35464662D63C4009A469F57A1B4440FAF02C4146D63C40F08975AA7C1B4440E08DBBF726D63C40A1A96C927E1B44401D94EEB624D63C407E9E92B57E1B4440F6E4AB2EF1D53C40282B86AB831B44408723BCFBEBD53C406F3E9E2B841B44402F650900C8D53C4043FAF55C891B44407216F6B4C3D53C40B3E496FB891B44406D4BCBE592D53C40E580B806911B44408BD6172A7BD53C405A308E1D961B44402348291176D53C40BFC45035971B4440D0A61B0F53D53C409752FAB69E1B444098439C983FD53C400CD759E3A21B44402A5E3CEE21D53C4015E4A93FA91B4440D151790117D53C40377F5D97AB1B444023B72E4EDFD43C4096E99788B71B4440F5CE701CDBD43C401997056EB81B4440E96BF184B9D43C4074754B9BBF1B44400990BA00A8D43C4066174659C31B4440DAC69FA86CD43C40CB83D306D01B444026A7D9B064D43C40C4D087BAD11B44404F0151AC2AD43C405F81851FDE1B44407247073DFED33C40FB17739DE71B444079F62A6CE5D33C401C0AC0BBEC1B4440F0D323D3C2D33C40241474DEF31B4440CB78C684B9D33C404DD64DCEF51B4440AC459779A3D33C403E8CB564FA1B4440B938092968D33C40CD3128EC051C4440D50627A25FD33C40DEEA7394071C4440256E5F515BD33C40B47F336B081C44402636820142D33C409AB1AA560D1C4440ED0BE8853BD33C40ABB2AD6E0E1C444075747D9BD5D23C400F4479931D1C44407C1F3791D3D23C40567D11E11D1C4440FDF56D35A9D23C40BED60871231C4440F1A097599DD23C40C9002FB7241C444034C8D1DA3CD23C40DC4D6C152F1C444080A0BBA806D23C40FD2514E8341C44409FC62024C9D13C40A6990F843B1C4440F8C96A1DC9D13C40ACDFD0843B1C44408053ABF1CAD13C40468070913D1C444007A369BBCFD13C40731992EE421C4440109EE0CDE0D13C4039EE940E561C44406D8CDF0CE5D13C402BA845D05A1C4440C169EA0AF0D13C400703B620671C4440162A839302D23C4097B390E37B1C4440939470F80FD23C40C576B5E48A1C44401B9CEBA828D23C40CF9CDC8CA61C4440D18C2C3639D23C404EDC2217B91C4440E1B0B82848D23C4069A14BD5C91C4440F5E5792E5BD23C4064DFFC23DF1C44401E9F14D65BD23C40BD659824E01C4440829BF7C5C6D23C40F2A1FABD831D44409C576DE5C2D23C40DA08FE96841D4440DEEE1FEAC2D23C409EF8DE9D841D44407F6442E5C2D23C40E024F69E841D4440F699B33EE5D23C40724DA2DAB71D444006CF6B89E8D23C40081545DDC11D4440426E8E8C38D33C40543541D4FD1D4440361CF93039D33C40AE44664FFE1D4440DD18AF3739D33C4007B34B4CFE1D4440943AD8CD52D33C40BADDCB7DF21D44407BC3968177D33C4087135EA3E11D444082C864698ED33C408626E4DED71D4440BA85AE44A0D33C407EE68B41D01D44408B8D16F3B5D33C40057E5C34C71D444052EFEBB8C8D33C40F7C69438C01D4440C991ADB2DFD33C404F5588E4B71D4440FA24FB10E9D33C40F79A37B1B41D44401E607BA0F4D33C40AB52C433B21D4440D8CBDF5208D43C405F515B34AE1D444068C471851CD43C40F00F21CFAA1D4440853B7A7035D43C40D46442A3A61D4440D10A671250D43C40CB3EFAECA11D4440118134AD5ED43C40DF601C1A9E1D444003A5B27279D43C404286C057951D4440423D224B8BD43C4003E71061911D4440C553B042A1D43C40C41CEB7F8C1D444075F663CDA7D43C40A72C5CB98B1D4440"
